State,State Code,Year,Year Code,Gender,Gender Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Drug/Alcohol Induced Causes,Drug/Alcohol Induced Causes Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
Washington,53,2004,2004,Male,M,75-84 years,75-84,Drug-Induced Causes,D,14,103632,Unreliable,7.4,22.7,3.6
Washington,53,2004,2004,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,39,0,0.0,0,0,0
Washington,53,2004,2004,Male,M,85+ years,85+,Alcohol-Induced Causes,A,10,0,Unreliable,0,0,0
Washington,53,2005,2005,Female,F,15-24 years,15-24,Drug-Induced Causes,D,14,0,Unreliable,0,0,0
Washington,53,2005,2005,Female,F,25-34 years,25-34,Drug-Induced Causes,D,42,415141,10.1,7.3,13.7,1.6
Washington,53,2005,2005,Female,F,35-44 years,35-44,Drug-Induced Causes,D,85,0,0.0,0,0,0
Washington,53,2005,2005,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,30,0,0.0,0,0,0
Washington,53,2005,2005,Female,F,45-54 years,45-54,Drug-Induced Causes,D,128,0,0.0,0,0,0
Washington,53,2005,2005,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,55,0,0.0,0,0,0
Washington,53,2005,2005,Female,F,55-64 years,55-64,Drug-Induced Causes,D,54,342119,15.8,11.9,20.6,2.1
Washington,53,2005,2005,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,50,0,0.0,0,0,0
Washington,53,2005,2005,Female,F,65-74 years,65-74,Drug-Induced Causes,D,13,191037,Unreliable,3.6,11.6,1.9
Washington,53,2005,2005,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,40,0,0.0,0,0,0
Washington,53,2005,2005,Female,F,75-84 years,75-84,Drug-Induced Causes,D,10,146018,Unreliable,3.3,12.6,2.2
Washington,53,2005,2005,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,23,0,0.0,0,0,0
Washington,53,2005,2005,Female,F,85+ years,85+,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Washington,53,2005,2005,Male,M,15-24 years,15-24,Drug-Induced Causes,D,48,462519,10.4,7.7,13.8,1.5
Washington,53,2005,2005,Male,M,25-34 years,25-34,Drug-Induced Causes,D,76,423580,17.9,14.1,22.5,2.1
Washington,53,2005,2005,Male,M,25-34 years,25-34,Alcohol-Induced Causes,A,11,423580,Unreliable,1.3,4.6,0.8
Washington,53,2005,2005,Male,M,35-44 years,35-44,Drug-Induced Causes,D,151,470850,32.1,27,37.2,2.6
Washington,53,2005,2005,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,48,470850,10.2,7.5,13.5,1.5
Washington,53,2005,2005,Male,M,45-54 years,45-54,Drug-Induced Causes,D,204,470820,43.3,37.4,49.3,3
Washington,53,2005,2005,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,123,470820,26.1,21.5,30.7,2.4
Washington,53,2005,2005,Male,M,55-64 years,55-64,Drug-Induced Causes,D,70,0,0.0,0,0,0
Washington,53,2005,2005,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,123,333128,36.9,30.4,43.4,3.3
Washington,53,2005,2005,Male,M,65-74 years,65-74,Drug-Induced Causes,D,11,174097,Unreliable,3.2,11.3,1.9
Washington,53,2005,2005,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,66,0,0.0,0,0,0
Washington,53,2005,2005,Male,M,75-84 years,75-84,Drug-Induced Causes,D,10,104751,Unreliable,4.6,17.6,3
Washington,53,2005,2005,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,35,104751,33.4,23.3,46.5,5.6
Washington,53,2006,2006,Female,F,15-24 years,15-24,Drug-Induced Causes,D,17,437855,Unreliable,2.3,6.2,0.9
Washington,53,2006,2006,Female,F,25-34 years,25-34,Drug-Induced Causes,D,56,423818,13.2,10,17.2,1.8
Washington,53,2006,2006,Female,F,35-44 years,35-44,Drug-Induced Causes,D,92,0,0.0,0,0,0
Washington,53,2006,2006,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,38,0,0.0,0,0,0
Washington,53,2006,2006,Female,F,45-54 years,45-54,Drug-Induced Causes,D,156,0,0.0,0,0,0
Washington,53,2006,2006,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,63,485963,13.0,10,16.6,1.6
Washington,53,2006,2006,Female,F,55-64 years,55-64,Drug-Induced Causes,D,49,362597,13.5,10,17.9,1.9
Washington,53,2006,2006,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,63,362597,17.4,13.4,22.2,2.2
Washington,53,2006,2006,Female,F,65-74 years,65-74,Drug-Induced Causes,D,19,197762,Unreliable,5.8,15,2.2
Washington,53,2006,2006,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,22,197762,11.1,7,16.8,2.4
Washington,53,2006,2006,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,18,145867,Unreliable,7.3,19.5,2.9
Washington,53,2006,2006,Male,M,15-24 years,15-24,Drug-Induced Causes,D,55,469654,11.7,8.8,15.2,1.6
Washington,53,2006,2006,Male,M,25-34 years,25-34,Drug-Induced Causes,D,87,0,0.0,0,0,0
Washington,53,2006,2006,Male,M,35-44 years,35-44,Drug-Induced Causes,D,135,0,0.0,0,0,0
Washington,53,2006,2006,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,45,0,0.0,0,0,0
Washington,53,2006,2006,Male,M,45-54 years,45-54,Drug-Induced Causes,D,176,0,0.0,0,0,0
Washington,53,2006,2006,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,128,479648,26.7,22.1,31.3,2.4
Washington,53,2006,2006,Male,M,55-64 years,55-64,Drug-Induced Causes,D,72,0,0.0,0,0,0
Washington,53,2006,2006,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,139,350672,39.6,33,46.2,3.4
Washington,53,2006,2006,Male,M,65-74 years,65-74,Drug-Induced Causes,D,21,181065,11.6,7.2,17.7,2.5
Washington,53,2006,2006,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,80,181065,44.2,35,55,4.9
Washington,53,2006,2006,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,33,0,0.0,0,0,0
Washington,53,2006,2006,Male,M,85+ years,85+,Alcohol-Induced Causes,A,12,34112,Unreliable,18.2,61.4,10.2
Washington,53,2007,2007,Female,F,15-24 years,15-24,Drug-Induced Causes,D,22,0,0.0,0,0,0
Washington,53,2007,2007,Female,F,25-34 years,25-34,Drug-Induced Causes,D,65,0,0.0,0,0,0
Washington,53,2007,2007,Female,F,35-44 years,35-44,Drug-Induced Causes,D,94,0,0.0,0,0,0
Washington,53,2007,2007,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,27,461288,5.9,3.9,8.5,1.1
Washington,53,2007,2007,Female,F,45-54 years,45-54,Drug-Induced Causes,D,131,492790,26.6,22,31.1,2.3
Washington,53,2007,2007,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,76,492790,15.4,12.2,19.3,1.8
Washington,53,2007,2007,Female,F,55-64 years,55-64,Drug-Induced Causes,D,67,0,0.0,0,0,0
Washington,53,2007,2007,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,56,0,0.0,0,0,0
Washington,53,2007,2007,Female,F,65-74 years,65-74,Drug-Induced Causes,D,15,205202,Unreliable,4.1,12.1,1.9
Washington,53,2007,2007,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,28,0,0.0,0,0,0
Washington,53,2007,2007,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,20,0,0.0,0,0,0
Washington,53,2007,2007,Male,M,15-24 years,15-24,Drug-Induced Causes,D,60,0,0.0,0,0,0
Washington,53,2007,2007,Male,M,25-34 years,25-34,Drug-Induced Causes,D,114,0,0.0,0,0,0
Washington,53,2007,2007,Male,M,35-44 years,35-44,Drug-Induced Causes,D,140,0,0.0,0,0,0
Washington,53,2007,2007,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,67,469806,14.3,11.1,18.1,1.7
Washington,53,2007,2007,Male,M,45-54 years,45-54,Drug-Induced Causes,D,184,486262,37.8,32.4,43.3,2.8
Washington,53,2007,2007,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,149,486262,30.6,25.7,35.6,2.5
Washington,53,2007,2007,Male,M,55-64 years,55-64,Drug-Induced Causes,D,73,366699,19.9,15.6,25,2.3
Washington,53,2007,2007,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,148,0,0.0,0,0,0
Washington,53,2007,2007,Male,M,65-74 years,65-74,Drug-Induced Causes,D,12,188923,Unreliable,3.3,11.1,1.8
Washington,53,2007,2007,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,80,0,0.0,0,0,0
Washington,53,2007,2007,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,33,0,0.0,0,0,0
Washington,53,2007,2007,Male,M,85+ years,85+,Alcohol-Induced Causes,A,13,35920,Unreliable,19.3,61.9,10
Washington,53,2008,2008,Female,F,15-24 years,15-24,Drug-Induced Causes,D,16,0,Unreliable,0,0,0
Washington,53,2008,2008,Female,F,25-34 years,25-34,Drug-Induced Causes,D,52,442878,11.7,8.8,15.4,1.6
Washington,53,2008,2008,Female,F,35-44 years,35-44,Drug-Induced Causes,D,90,455149,19.8,15.9,24.3,2.1
Washington,53,2008,2008,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,31,0,0.0,0,0,0
Washington,53,2008,2008,Female,F,45-54 years,45-54,Drug-Induced Causes,D,171,0,0.0,0,0,0
Washington,53,2008,2008,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,82,495302,16.6,13.2,20.5,1.8
Washington,53,2008,2008,Female,F,55-64 years,55-64,Drug-Induced Causes,D,89,397035,22.4,18,27.6,2.4
Washington,53,2008,2008,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,72,397035,18.1,14.2,22.8,2.1
Washington,53,2008,2008,Female,F,65-74 years,65-74,Drug-Induced Causes,D,11,216136,Unreliable,2.5,9.1,1.5
Washington,53,2008,2008,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,35,0,0.0,0,0,0
Washington,53,2008,2008,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,12,143587,Unreliable,4.3,14.6,2.4
Washington,53,2008,2008,Male,M,15-24 years,15-24,Drug-Induced Causes,D,63,0,0.0,0,0,0
Washington,53,2008,2008,Male,M,25-34 years,25-34,Drug-Induced Causes,D,98,456143,21.5,17.4,26.2,2.2
Washington,53,2008,2008,Male,M,25-34 years,25-34,Alcohol-Induced Causes,A,10,456143,Unreliable,1.1,4,0.7
Washington,53,2008,2008,Male,M,35-44 years,35-44,Drug-Induced Causes,D,140,0,0.0,0,0,0
Washington,53,2008,2008,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,54,0,0.0,0,0,0
Washington,53,2008,2008,Male,M,45-54 years,45-54,Drug-Induced Causes,D,207,490122,42.2,36.5,48,2.9
Washington,53,2008,2008,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,153,490122,31.2,26.3,36.2,2.5
Washington,53,2008,2008,Male,M,55-64 years,55-64,Drug-Induced Causes,D,72,380160,18.9,14.8,23.9,2.2
Washington,53,2008,2008,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,152,380160,40.0,33.6,46.3,3.2
Washington,53,2008,2008,Male,M,65-74 years,65-74,Drug-Induced Causes,D,21,200342,10.5,6.5,16,2.3
Washington,53,2008,2008,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,99,0,0.0,0,0,0
Washington,53,2008,2008,Male,M,75-84 years,75-84,Drug-Induced Causes,D,10,107352,Unreliable,4.5,17.1,2.9
Washington,53,2008,2008,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,43,107352,40.1,29,54,6.1
Washington,53,2008,2008,Male,M,85+ years,85+,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Washington,53,2009,2009,Female,F,15-24 years,15-24,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Washington,53,2009,2009,Female,F,25-34 years,25-34,Drug-Induced Causes,D,60,452944,13.2,10.1,17.1,1.7
Washington,53,2009,2009,Female,F,35-44 years,35-44,Drug-Induced Causes,D,100,450903,22.2,17.8,26.5,2.2
Washington,53,2009,2009,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,45,0,0.0,0,0,0
Washington,53,2009,2009,Female,F,45-54 years,45-54,Drug-Induced Causes,D,143,0,0.0,0,0,0
Washington,53,2009,2009,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,87,496614,17.5,14,21.6,1.9
Washington,53,2009,2009,Female,F,55-64 years,55-64,Drug-Induced Causes,D,95,414057,22.9,18.6,28,2.4
Washington,53,2009,2009,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,67,414057,16.2,12.5,20.5,2
Washington,53,2009,2009,Female,F,65-74 years,65-74,Drug-Induced Causes,D,18,228553,Unreliable,4.7,12.4,1.9
Washington,53,2009,2009,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,30,0,0.0,0,0,0
Washington,53,2009,2009,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Washington,53,2009,2009,Male,M,15-24 years,15-24,Drug-Induced Causes,D,53,0,0.0,0,0,0
Washington,53,2009,2009,Male,M,25-34 years,25-34,Drug-Induced Causes,D,113,470354,24.0,19.6,28.5,2.3
Washington,53,2009,2009,Male,M,25-34 years,25-34,Alcohol-Induced Causes,A,11,470354,Unreliable,1.2,4.2,0.7
Washington,53,2009,2009,Male,M,35-44 years,35-44,Drug-Induced Causes,D,134,0,0.0,0,0,0
Washington,53,2009,2009,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,51,461541,11.0,8.2,14.5,1.5
Washington,53,2009,2009,Male,M,45-54 years,45-54,Drug-Induced Causes,D,170,492755,34.5,29.3,39.7,2.6
Washington,53,2009,2009,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,157,492755,31.9,26.9,36.8,2.5
Washington,53,2009,2009,Male,M,55-64 years,55-64,Drug-Induced Causes,D,81,0,0.0,0,0,0
Washington,53,2009,2009,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,206,0,0.0,0,0,0
Washington,53,2009,2009,Male,M,65-74 years,65-74,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Washington,53,2009,2009,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,87,0,0.0,0,0,0
Washington,53,2009,2009,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,34,108645,31.3,21.7,43.7,5.4
Washington,53,2010,2010,Female,F,15-24 years,15-24,Drug-Induced Causes,D,23,447932,5.1,3.3,7.7,1.1
Washington,53,2010,2010,Female,F,25-34 years,25-34,Drug-Induced Causes,D,54,0,0.0,0,0,0
Washington,53,2010,2010,Female,F,35-44 years,35-44,Drug-Induced Causes,D,91,448868,20.3,16.3,24.9,2.1
Washington,53,2010,2010,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,30,448868,6.7,4.5,9.5,1.2
Washington,53,2010,2010,Female,F,45-54 years,45-54,Drug-Induced Causes,D,131,495701,26.4,21.9,31,2.3
Washington,53,2010,2010,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,93,495701,18.8,15.1,23,1.9
Washington,53,2010,2010,Female,F,55-64 years,55-64,Drug-Induced Causes,D,78,427466,18.2,14.4,22.8,2.1
Washington,53,2010,2010,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,86,0,0.0,0,0,0
Washington,53,2010,2010,Female,F,65-74 years,65-74,Drug-Induced Causes,D,20,237396,8.4,5.1,13,1.9
Washington,53,2010,2010,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,35,0,0.0,0,0,0
Washington,53,2010,2010,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,22,143118,15.4,9.6,23.3,3.3
Washington,53,2010,2010,Male,M,15-24 years,15-24,Drug-Induced Causes,D,55,475708,11.6,8.7,15,1.6
Washington,53,2010,2010,Male,M,25-34 years,25-34,Drug-Induced Causes,D,96,0,0.0,0,0,0
Washington,53,2010,2010,Male,M,35-44 years,35-44,Drug-Induced Causes,D,114,0,0.0,0,0,0
Washington,53,2010,2010,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,56,459437,12.2,9.2,15.8,1.6
Washington,53,2010,2010,Male,M,45-54 years,45-54,Drug-Induced Causes,D,178,492504,36.1,30.8,41.5,2.7
Washington,53,2010,2010,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,157,492504,31.9,26.9,36.9,2.5
Washington,53,2010,2010,Male,M,55-64 years,55-64,Drug-Induced Causes,D,89,407699,21.8,17.5,26.9,2.3
Washington,53,2010,2010,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,202,407699,49.5,42.7,56.4,3.5
Washington,53,2010,2010,Male,M,65-74 years,65-74,Drug-Induced Causes,D,14,0,Unreliable,0,0,0
Washington,53,2010,2010,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,91,0,0.0,0,0,0
Washington,53,2010,2010,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,38,0,0.0,0,0,0
Washington,53,2010,2010,Male,M,85+ years,85+,Alcohol-Induced Causes,A,12,40083,Unreliable,15.5,52.3,8.6
Washington,53,2011,2011,Female,F,15-24 years,15-24,Drug-Induced Causes,D,22,0,0.0,0,0,0
Washington,53,2011,2011,Female,F,25-34 years,25-34,Drug-Induced Causes,D,71,469613,15.1,11.8,19.1,1.8
Washington,53,2011,2011,Female,F,25-34 years,25-34,Alcohol-Induced Causes,A,11,469613,Unreliable,1.2,4.2,0.7
Washington,53,2011,2011,Female,F,35-44 years,35-44,Drug-Induced Causes,D,90,0,0.0,0,0,0
Washington,53,2011,2011,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,31,0,0.0,0,0,0
Washington,53,2011,2011,Female,F,45-54 years,45-54,Drug-Induced Causes,D,138,0,0.0,0,0,0
Washington,53,2011,2011,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,106,0,0.0,0,0,0
Washington,53,2011,2011,Female,F,55-64 years,55-64,Drug-Induced Causes,D,98,446751,21.9,17.8,26.7,2.2
Washington,53,2011,2011,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,73,0,0.0,0,0,0
Washington,53,2011,2011,Female,F,65-74 years,65-74,Drug-Induced Causes,D,23,251525,9.1,5.8,13.7,1.9
Washington,53,2011,2011,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,37,0,0.0,0,0,0
Washington,53,2011,2011,Female,F,75-84 years,75-84,Drug-Induced Causes,D,10,144647,Unreliable,3.3,12.7,2.2
Washington,53,2011,2011,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,12,144647,Unreliable,4.3,14.5,2.4
Washington,53,2011,2011,Female,F,85+ years,85+,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Washington,53,2011,2011,Male,M,15-24 years,15-24,Drug-Induced Causes,D,52,0,0.0,0,0,0
Washington,53,2011,2011,Male,M,25-34 years,25-34,Drug-Induced Causes,D,107,492582,21.7,17.6,25.8,2.1
Washington,53,2011,2011,Male,M,25-34 years,25-34,Alcohol-Induced Causes,A,20,0,0.0,0,0,0
Washington,53,2011,2011,Male,M,35-44 years,35-44,Drug-Induced Causes,D,139,0,0.0,0,0,0
Washington,53,2011,2011,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,54,459553,11.8,8.8,15.3,1.6
Washington,53,2011,2011,Male,M,45-54 years,45-54,Drug-Induced Causes,D,165,487233,33.9,28.7,39,2.6
Washington,53,2011,2011,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,147,487233,30.2,25.3,35,2.5
Washington,53,2011,2011,Male,M,55-64 years,55-64,Drug-Induced Causes,D,108,425689,25.4,20.6,30.2,2.4
Washington,53,2011,2011,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,229,425689,53.8,46.8,60.8,3.6
Washington,53,2011,2011,Male,M,65-74 years,65-74,Drug-Induced Causes,D,16,0,Unreliable,0,0,0
Washington,53,2011,2011,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,93,232867,39.9,32.2,48.9,4.1
Washington,53,2011,2011,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,34,0,0.0,0,0,0
Washington,53,2012,2012,Female,F,15-24 years,15-24,Drug-Induced Causes,D,20,451152,4.4,2.7,6.8,1
Washington,53,2012,2012,Female,F,25-34 years,25-34,Drug-Induced Causes,D,49,0,0.0,0,0,0
Washington,53,2012,2012,Female,F,35-44 years,35-44,Drug-Induced Causes,D,71,0,0.0,0,0,0
Washington,53,2012,2012,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,24,0,0.0,0,0,0
Washington,53,2012,2012,Female,F,45-54 years,45-54,Drug-Induced Causes,D,148,0,0.0,0,0,0
Washington,53,2012,2012,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,87,0,0.0,0,0,0
Washington,53,2012,2012,Female,F,55-64 years,55-64,Drug-Induced Causes,D,98,453186,21.6,17.6,26.4,2.2
Washington,53,2012,2012,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,89,0,0.0,0,0,0
Washington,53,2012,2012,Female,F,65-74 years,65-74,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Washington,53,2012,2012,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,41,271468,15.1,10.8,20.5,2.4
Washington,53,2012,2012,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,17,0,Unreliable,0,0,0
Washington,53,2012,2012,Male,M,15-24 years,15-24,Drug-Induced Causes,D,65,0,0.0,0,0,0
Washington,53,2012,2012,Male,M,25-34 years,25-34,Drug-Induced Causes,D,118,0,0.0,0,0,0
Washington,53,2012,2012,Male,M,25-34 years,25-34,Alcohol-Induced Causes,A,15,499362,Unreliable,1.7,5,0.8
Washington,53,2012,2012,Male,M,35-44 years,35-44,Drug-Induced Causes,D,117,461824,25.3,20.7,29.9,2.3
Washington,53,2012,2012,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,51,461824,11.0,8.2,14.5,1.5
Washington,53,2012,2012,Male,M,45-54 years,45-54,Drug-Induced Causes,D,159,481507,33.0,27.9,38.2,2.6
Washington,53,2012,2012,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,208,481507,43.2,37.3,49.1,3
Washington,53,2012,2012,Male,M,55-64 years,55-64,Drug-Induced Causes,D,118,0,0.0,0,0,0
Washington,53,2012,2012,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,235,431400,54.5,47.5,61.4,3.6
Washington,53,2012,2012,Male,M,65-74 years,65-74,Drug-Induced Causes,D,18,0,Unreliable,0,0,0
Washington,53,2012,2012,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,117,0,0.0,0,0,0
Washington,53,2012,2012,Male,M,75-84 years,75-84,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Washington,53,2012,2012,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,46,0,0.0,0,0,0
Washington,53,2012,2012,Male,M,85+ years,85+,Alcohol-Induced Causes,A,12,0,Unreliable,0,0,0
Washington,53,2013,2013,Female,F,15-24 years,15-24,Drug-Induced Causes,D,17,0,Unreliable,0,0,0
Washington,53,2013,2013,Female,F,25-34 years,25-34,Drug-Induced Causes,D,60,0,0.0,0,0,0
Washington,53,2013,2013,Female,F,25-34 years,25-34,Alcohol-Induced Causes,A,16,0,Unreliable,0,0,0
Washington,53,2013,2013,Female,F,35-44 years,35-44,Drug-Induced Causes,D,94,0,0.0,0,0,0
Washington,53,2013,2013,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,32,0,0.0,0,0,0
Washington,53,2013,2013,Female,F,45-54 years,45-54,Drug-Induced Causes,D,139,475826,29.2,24.4,34.1,2.5
Washington,53,2013,2013,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,89,475826,18.7,15,23,2
Washington,53,2013,2013,Female,F,55-64 years,55-64,Drug-Induced Causes,D,108,0,0.0,0,0,0
Washington,53,2013,2013,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,100,0,0.0,0,0,0
Washington,53,2013,2013,Female,F,65-74 years,65-74,Drug-Induced Causes,D,18,0,Unreliable,0,0,0
Washington,53,2013,2013,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,56,290361,19.3,14.6,25,2.6
Washington,53,2013,2013,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,18,0,Unreliable,0,0,0
Washington,53,2013,2013,Male,M,15-24 years,15-24,Drug-Induced Causes,D,53,483499,11.0,8.2,14.3,1.5
Washington,53,2013,2013,Male,M,25-34 years,25-34,Drug-Induced Causes,D,116,0,0.0,0,0,0
Washington,53,2013,2013,Male,M,25-34 years,25-34,Alcohol-Induced Causes,A,20,512019,3.9,2.4,6,0.9
Washington,53,2013,2013,Male,M,35-44 years,35-44,Drug-Induced Causes,D,128,0,0.0,0,0,0
Washington,53,2013,2013,Male,M,35-44 years,35-44,Alcohol-Induced Causes,A,58,0,0.0,0,0,0
Washington,53,2013,2013,Male,M,45-54 years,45-54,Drug-Induced Causes,D,154,0,0.0,0,0,0
Washington,53,2013,2013,Male,M,45-54 years,45-54,Alcohol-Induced Causes,A,202,0,0.0,0,0,0
Washington,53,2013,2013,Male,M,55-64 years,55-64,Drug-Induced Causes,D,110,437781,25.1,20.4,29.8,2.4
Washington,53,2013,2013,Male,M,55-64 years,55-64,Alcohol-Induced Causes,A,249,437781,56.9,49.8,63.9,3.6
Washington,53,2013,2013,Male,M,65-74 years,65-74,Drug-Induced Causes,D,25,267544,9.3,6,13.8,1.9
Washington,53,2013,2013,Male,M,65-74 years,65-74,Alcohol-Induced Causes,A,125,0,0.0,0,0,0
Washington,53,2013,2013,Male,M,75-84 years,75-84,Alcohol-Induced Causes,A,52,0,0.0,0,0,0
Washington,53,2013,2013,Male,M,85+ years,85+,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Washington,53,2014,2014,Female,F,15-24 years,15-24,Drug-Induced Causes,D,25,450254,5.6,3.6,8.2,1.1
Washington,53,2014,2014,Female,F,25-34 years,25-34,Drug-Induced Causes,D,50,495397,10.1,7.5,13.3,1.4
Washington,53,2014,2014,Female,F,25-34 years,25-34,Alcohol-Induced Causes,A,16,0,Unreliable,0,0,0
Washington,53,2014,2014,Female,F,35-44 years,35-44,Drug-Induced Causes,D,73,452813,16.1,12.6,20.3,1.9
Washington,53,2014,2014,Female,F,35-44 years,35-44,Alcohol-Induced Causes,A,41,0,0.0,0,0,0
Washington,53,2014,2014,Female,F,45-54 years,45-54,Drug-Induced Causes,D,147,0,0.0,0,0,0
Washington,53,2014,2014,Female,F,45-54 years,45-54,Alcohol-Induced Causes,A,85,472029,18.0,14.4,22.3,2
Washington,53,2014,2014,Female,F,55-64 years,55-64,Drug-Induced Causes,D,98,466858,21.0,17,25.6,2.1
Washington,53,2014,2014,Female,F,55-64 years,55-64,Alcohol-Induced Causes,A,117,0,0.0,0,0,0
Washington,53,2014,2014,Female,F,65-74 years,65-74,Drug-Induced Causes,D,26,0,0.0,0,0,0
Washington,53,2014,2014,Female,F,65-74 years,65-74,Alcohol-Induced Causes,A,43,0,0.0,0,0,0
Washington,53,2014,2014,Female,F,75-84 years,75-84,Alcohol-Induced Causes,A,19,0,Unreliable,0,0,0
Washington,53,2014,2014,Male,M,15-24 years,15-24,Drug-Induced Causes,D,52,0,0.0,0,0,0
Washington,53,2014,2014,Male,M,25-34 years,25-34,Drug-Induced Causes,D,133,525912,25.3,21,29.6,2.2
